letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
J,1747.0,617.0,873.0,436.0,873.0,1235.0,617.0,1235.0,873.0,436.0,617.0,617.0,617.0,873.0,617.0,436.0,1747.0,1235.0,1747.0,436.0,873.0,873.0,617.0,617.0,1747.0,2471.0,873.0,1235.0,617.0,873.0,1235.0,617.0,617.0,617.0,1235.0,617.0,1235.0,1747.0,1235.0,617.0,617.0,436.0,1235.0,436.0,873.0,1235.0,873.0,1235.0,617.0,873.0,436.0,2471.0,937.0,0.8704,447.2123,199998.8065
Y,436.0,1235.0,436.0,617.0,436.0,436.0,617.0,436.0,617.0,873.0,617.0,873.0,436.0,1235.0,873.0,617.0,617.0,1235.0,873.0,617.0,617.0,1235.0,873.0,873.0,873.0,617.0,617.0,617.0,217.0,436.0,617.0,617.0,873.0,1747.0,617.0,617.0,436.0,617.0,617.0,436.0,617.0,617.0,617.0,617.0,308.0,873.0,1235.0,617.0,617.0,436.0,217.0,1747.0,697.0,0.6474,287.0908,82421.1122
À,308.0,436.0,217.0,617.0,436.0,436.0,308.0,308.0,436.0,217.0,308.0,436.0,436.0,436.0,617.0,217.0,436.0,308.0,436.0,436.0,1235.0,617.0,436.0,436.0,873.0,436.0,436.0,308.0,617.0,617.0,617.0,436.0,436.0,217.0,436.0,436.0,308.0,436.0,436.0,436.0,436.0,617.0,436.0,217.0,308.0,308.0,308.0,873.0,308.0,308.0,217.0,1235.0,442.0,0.4106,185.3936,34370.8037
È,436.0,617.0,308.0,436.0,308.0,436.0,308.0,617.0,308.0,217.0,436.0,436.0,436.0,308.0,436.0,308.0,873.0,217.0,308.0,308.0,436.0,617.0,436.0,308.0,873.0,308.0,308.0,873.0,153.0,217.0,308.0,308.0,873.0,436.0,308.0,617.0,617.0,436.0,436.0,436.0,436.0,217.0,617.0,308.0,436.0,617.0,436.0,308.0,617.0,436.0,153.0,873.0,435.0,0.4041,178.4307,31837.522
X,308.0,153.0,308.0,308.0,153.0,308.0,308.0,436.0,436.0,873.0,873.0,153.0,617.0,308.0,436.0,308.0,308.0,217.0,308.0,308.0,436.0,436.0,308.0,436.0,436.0,873.0,436.0,436.0,308.0,308.0,436.0,217.0,436.0,873.0,436.0,217.0,617.0,153.0,308.0,873.0,308.0,436.0,217.0,153.0,308.0,308.0,617.0,617.0,308.0,217.0,153.0,873.0,397.0,0.3688,199.4109,39764.7041
Z,436.0,436.0,308.0,308.0,436.0,217.0,308.0,217.0,436.0,436.0,217.0,217.0,217.0,308.0,617.0,617.0,308.0,436.0,617.0,153.0,436.0,436.0,436.0,217.0,308.0,436.0,308.0,308.0,308.0,308.0,873.0,217.0,308.0,308.0,217.0,308.0,308.0,217.0,436.0,217.0,617.0,308.0,436.0,436.0,308.0,308.0,436.0,217.0,617.0,153.0,153.0,873.0,359.0,0.3335,145.0462,21038.3955
W,436.0,308.0,217.0,217.0,308.0,217.0,217.0,217.0,217.0,436.0,153.0,153.0,153.0,436.0,308.0,308.0,308.0,308.0,308.0,217.0,217.0,873.0,217.0,436.0,436.0,308.0,308.0,217.0,217.0,217.0,217.0,153.0,217.0,308.0,436.0,153.0,308.0,617.0,308.0,217.0,308.0,436.0,617.0,153.0,308.0,308.0,217.0,436.0,308.0,153.0,153.0,873.0,301.0,0.2796,138.483,19177.5282
K,153.0,217.0,76.0,217.0,217.0,436.0,108.0,153.0,108.0,153.0,108.0,617.0,217.0,108.0,153.0,153.0,153.0,217.0,308.0,153.0,217.0,217.0,308.0,153.0,153.0,217.0,217.0,217.0,153.0,217.0,108.0,217.0,217.0,217.0,217.0,76.0,217.0,153.0,153.0,153.0,76.0,217.0,108.0,217.0,217.0,153.0,217.0,153.0,153.0,308.0,76.0,617.0,192.0,0.1783,90.3548,8163.9873
Ê,217.0,217.0,153.0,153.0,76.0,153.0,153.0,436.0,308.0,76.0,308.0,217.0,153.0,108.0,217.0,217.0,217.0,76.0,153.0,108.0,308.0,217.0,436.0,153.0,308.0,153.0,217.0,108.0,108.0,108.0,217.0,217.0,217.0,108.0,153.0,153.0,217.0,217.0,217.0,153.0,153.0,153.0,153.0,76.0,217.0,153.0,308.0,436.0,108.0,108.0,76.0,436.0,191.0,0.1774,89.0227,7925.0384
Ô,153.0,76.0,76.0,76.0,153.0,108.0,53.0,76.0,76.0,76.0,153.0,153.0,53.0,153.0,217.0,308.0,108.0,108.0,76.0,108.0,108.0,76.0,76.0,153.0,108.0,108.0,53.0,53.0,76.0,108.0,76.0,108.0,76.0,108.0,76.0,76.0,153.0,53.0,76.0,76.0,108.0,76.0,53.0,217.0,76.0,108.0,76.0,153.0,76.0,153.0,53.0,308.0,105.0,0.0975,49.5253,2452.7514
Â,153.0,76.0,76.0,76.0,53.0,108.0,53.0,53.0,37.0,108.0,76.0,53.0,108.0,76.0,108.0,108.0,53.0,53.0,153.0,76.0,108.0,37.0,53.0,53.0,108.0,108.0,76.0,53.0,108.0,37.0,108.0,153.0,76.0,108.0,37.0,76.0,76.0,108.0,108.0,53.0,153.0,53.0,76.0,76.0,108.0,26.0,76.0,153.0,76.0,53.0,26.0,153.0,83.0,0.0771,33.9414,1152.02
Ù,26.0,26.0,76.0,53.0,37.0,153.0,76.0,37.0,76.0,53.0,76.0,18.0,53.0,37.0,76.0,37.0,53.0,76.0,53.0,26.0,53.0,76.0,76.0,26.0,76.0,76.0,26.0,37.0,53.0,26.0,76.0,53.0,53.0,26.0,26.0,37.0,76.0,26.0,26.0,26.0,76.0,53.0,108.0,37.0,53.0,76.0,37.0,76.0,76.0,37.0,18.0,153.0,53.0,0.0492,25.9485,673.3229
Î,26.0,53.0,26.0,53.0,53.0,37.0,37.0,37.0,37.0,26.0,26.0,37.0,53.0,37.0,53.0,37.0,26.0,53.0,37.0,18.0,76.0,26.0,18.0,53.0,37.0,53.0,18.0,53.0,37.0,53.0,53.0,153.0,53.0,37.0,53.0,26.0,53.0,108.0,53.0,37.0,37.0,53.0,37.0,76.0,18.0,37.0,76.0,76.0,37.0,26.0,18.0,153.0,45.0,0.0418,23.6058,557.2347
Û,37.0,26.0,26.0,26.0,37.0,26.0,37.0,37.0,53.0,18.0,18.0,108.0,37.0,37.0,37.0,26.0,76.0,18.0,26.0,37.0,18.0,26.0,26.0,37.0,37.0,37.0,18.0,12.0,26.0,37.0,37.0,37.0,37.0,26.0,53.0,26.0,53.0,53.0,18.0,37.0,37.0,26.0,37.0,18.0,53.0,76.0,37.0,53.0,53.0,18.0,12.0,108.0,36.0,0.0334,17.3758,301.9167
Ç,37.0,26.0,8.0,12.0,26.0,26.0,37.0,18.0,26.0,8.0,26.0,18.0,18.0,53.0,26.0,26.0,37.0,26.0,18.0,26.0,37.0,18.0,26.0,26.0,53.0,26.0,37.0,37.0,26.0,18.0,18.0,37.0,18.0,26.0,26.0,37.0,53.0,26.0,18.0,18.0,26.0,18.0,53.0,37.0,37.0,26.0,26.0,12.0,18.0,26.0,8.0,53.0,27.0,0.0251,10.9421,119.729
Ï,8.0,18.0,8.0,18.0,8.0,12.0,5.0,12.0,8.0,8.0,8.0,12.0,18.0,12.0,12.0,12.0,12.0,12.0,5.0,8.0,12.0,8.0,8.0,8.0,12.0,12.0,5.0,12.0,12.0,5.0,12.0,5.0,8.0,12.0,18.0,8.0,8.0,8.0,8.0,3.0,18.0,8.0,8.0,5.0,8.0,3.0,8.0,8.0,12.0,8.0,3.0,18.0,9.0,0.0084,3.8121,14.5322
Ë,8.0,5.0,5.0,8.0,5.0,3.0,8.0,12.0,5.0,18.0,12.0,8.0,18.0,8.0,12.0,8.0,8.0,5.0,5.0,2.0,5.0,12.0,12.0,5.0,12.0,8.0,5.0,5.0,12.0,5.0,8.0,8.0,5.0,18.0,5.0,12.0,12.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,12.0,5.0,2.0,18.0,8.0,0.0074,3.6854,13.582
