letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
Z,436.0,436.0,617.0,308.0,873.0,308.0,436.0,617.0,873.0,873.0,617.0,436.0,617.0,436.0,617.0,436.0,1235.0,217.0,873.0,436.0,617.0,436.0,617.0,617.0,436.0,873.0,617.0,617.0,617.0,436.0,617.0,436.0,873.0,617.0,873.0,436.0,436.0,617.0,873.0,617.0,617.0,617.0,873.0,873.0,1235.0,308.0,873.0,436.0,873.0,217.0,217.0,1235.0,617.0,0.3852,231.0284,53374.1392
J,617.0,436.0,308.0,436.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,308.0,873.0,617.0,308.0,617.0,217.0,217.0,436.0,436.0,436.0,436.0,873.0,873.0,617.0,617.0,308.0,217.0,873.0,617.0,617.0,308.0,436.0,436.0,308.0,308.0,217.0,308.0,617.0,1747.0,617.0,617.0,873.0,436.0,1235.0,436.0,1235.0,873.0,617.0,308.0,217.0,1747.0,571.0,0.3565,291.2364,84818.6241
Ñ,308.0,873.0,217.0,153.0,308.0,308.0,308.0,436.0,436.0,308.0,308.0,436.0,217.0,436.0,617.0,617.0,873.0,153.0,436.0,217.0,436.0,308.0,308.0,436.0,436.0,153.0,308.0,436.0,217.0,617.0,308.0,308.0,436.0,217.0,873.0,436.0,308.0,308.0,617.0,308.0,617.0,217.0,617.0,308.0,308.0,436.0,308.0,308.0,617.0,308.0,153.0,873.0,395.0,0.2466,178.4398,31840.7596
X,308.0,308.0,108.0,308.0,217.0,217.0,153.0,217.0,217.0,217.0,153.0,217.0,308.0,217.0,436.0,217.0,217.0,308.0,217.0,436.0,217.0,153.0,217.0,308.0,217.0,108.0,436.0,153.0,153.0,617.0,217.0,153.0,308.0,436.0,217.0,217.0,308.0,217.0,308.0,617.0,217.0,308.0,217.0,217.0,308.0,308.0,617.0,217.0,217.0,308.0,108.0,617.0,270.0,0.1686,118.377,14013.1024
Ú,436.0,308.0,76.0,308.0,153.0,217.0,108.0,217.0,153.0,108.0,217.0,153.0,308.0,153.0,76.0,436.0,108.0,217.0,217.0,617.0,308.0,153.0,217.0,153.0,153.0,153.0,153.0,153.0,308.0,153.0,108.0,436.0,436.0,108.0,108.0,217.0,108.0,108.0,436.0,217.0,217.0,217.0,308.0,217.0,108.0,153.0,108.0,217.0,217.0,217.0,76.0,617.0,215.0,0.1342,115.7953,13408.5506
º,37.0,37.0,76.0,76.0,53.0,76.0,53.0,76.0,53.0,53.0,53.0,108.0,37.0,108.0,108.0,37.0,76.0,76.0,153.0,76.0,76.0,37.0,53.0,76.0,108.0,53.0,37.0,76.0,37.0,53.0,76.0,37.0,108.0,53.0,108.0,76.0,37.0,53.0,76.0,76.0,76.0,108.0,37.0,108.0,53.0,37.0,26.0,153.0,76.0,217.0,26.0,217.0,72.0,0.0449,36.2322,1312.771
Ü,18.0,18.0,12.0,8.0,5.0,18.0,8.0,18.0,12.0,26.0,12.0,12.0,18.0,12.0,12.0,18.0,8.0,12.0,18.0,12.0,12.0,18.0,8.0,12.0,5.0,8.0,12.0,12.0,18.0,8.0,5.0,8.0,5.0,12.0,8.0,18.0,8.0,8.0,18.0,12.0,8.0,8.0,12.0,5.0,8.0,8.0,5.0,8.0,18.0,12.0,5.0,26.0,11.0,0.0069,4.859,23.6098
K,5.0,3.0,5.0,5.0,8.0,5.0,5.0,8.0,5.0,8.0,8.0,5.0,5.0,8.0,3.0,5.0,3.0,8.0,5.0,8.0,5.0,3.0,5.0,5.0,5.0,8.0,3.0,5.0,3.0,3.0,5.0,8.0,5.0,3.0,5.0,5.0,8.0,8.0,8.0,5.0,12.0,3.0,8.0,8.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,12.0,5.0,0.0031,2.042,4.1698
W,5.0,3.0,5.0,5.0,3.0,8.0,5.0,8.0,8.0,5.0,5.0,8.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,8.0,3.0,5.0,8.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,8.0,3.0,5.0,5.0,8.0,8.0,8.0,8.0,3.0,5.0,2.0,8.0,4.0,0.0025,1.9625,3.8514
Ï,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0012,0.0,0.0
