letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
B,1235.0,1747.0,2471.0,1747.0,873.0,1747.0,1747.0,3495.0,2471.0,1235.0,1747.0,1747.0,2471.0,2471.0,1235.0,1747.0,617.0,1747.0,2471.0,1747.0,873.0,2471.0,1235.0,1235.0,873.0,1235.0,2471.0,1747.0,1747.0,1747.0,1235.0,1747.0,1235.0,1747.0,2471.0,2471.0,2471.0,2471.0,1747.0,1747.0,1747.0,2471.0,1235.0,2471.0,2471.0,2471.0,1235.0,2471.0,1235.0,3495.0,617.0,3495.0,1860.0,0.7675,643.6669,414307.0955
À,1235.0,1235.0,617.0,873.0,873.0,1747.0,873.0,1235.0,617.0,1747.0,2471.0,1235.0,3495.0,1235.0,3495.0,3495.0,1235.0,873.0,1235.0,1235.0,873.0,873.0,873.0,1235.0,873.0,873.0,2471.0,1235.0,1235.0,1235.0,873.0,873.0,2471.0,873.0,873.0,2471.0,873.0,1747.0,617.0,1747.0,1235.0,617.0,2471.0,2471.0,1235.0,1235.0,617.0,873.0,1235.0,1235.0,617.0,3495.0,1389.0,0.5731,758.8879,575910.7853
J,1235.0,1235.0,617.0,2471.0,1747.0,1235.0,873.0,1235.0,1235.0,1235.0,436.0,873.0,873.0,2471.0,1235.0,1235.0,873.0,1235.0,873.0,873.0,1235.0,1747.0,873.0,873.0,873.0,3495.0,1747.0,1235.0,1235.0,873.0,1235.0,1747.0,1747.0,1747.0,1235.0,873.0,1747.0,1747.0,2471.0,2471.0,873.0,873.0,1235.0,873.0,1747.0,873.0,1235.0,873.0,1235.0,1235.0,436.0,3495.0,1327.0,0.5476,576.2468,332060.3433
X,1235.0,436.0,873.0,1747.0,3495.0,617.0,873.0,873.0,436.0,617.0,873.0,436.0,308.0,1235.0,1235.0,617.0,873.0,1747.0,617.0,873.0,617.0,617.0,1235.0,436.0,1235.0,873.0,617.0,873.0,436.0,1235.0,617.0,873.0,308.0,873.0,873.0,1235.0,436.0,617.0,873.0,3495.0,873.0,873.0,873.0,617.0,873.0,617.0,308.0,617.0,1747.0,617.0,308.0,3495.0,928.0,0.3829,635.0697,403313.4796
Z,873.0,873.0,617.0,1235.0,873.0,873.0,617.0,1235.0,1235.0,436.0,308.0,617.0,1235.0,436.0,617.0,617.0,1235.0,617.0,436.0,617.0,617.0,1235.0,308.0,617.0,436.0,308.0,617.0,873.0,873.0,1747.0,617.0,617.0,1235.0,617.0,617.0,1235.0,436.0,308.0,617.0,873.0,1235.0,617.0,873.0,436.0,873.0,617.0,617.0,873.0,436.0,873.0,308.0,1747.0,757.0,0.3124,321.5067,103366.5816
È,873.0,436.0,617.0,873.0,617.0,617.0,873.0,617.0,436.0,1235.0,617.0,1235.0,436.0,436.0,873.0,1235.0,1235.0,617.0,617.0,1235.0,617.0,617.0,617.0,436.0,873.0,436.0,436.0,617.0,617.0,873.0,436.0,873.0,617.0,617.0,617.0,617.0,873.0,436.0,873.0,617.0,873.0,617.0,617.0,617.0,617.0,436.0,617.0,436.0,617.0,436.0,436.0,1235.0,686.0,0.2831,235.4406,55432.2922
Y,617.0,617.0,308.0,1235.0,873.0,617.0,436.0,617.0,436.0,308.0,617.0,617.0,873.0,617.0,436.0,308.0,436.0,436.0,617.0,436.0,308.0,436.0,1235.0,617.0,617.0,617.0,436.0,308.0,436.0,617.0,308.0,308.0,436.0,617.0,436.0,873.0,617.0,1235.0,617.0,873.0,308.0,617.0,617.0,617.0,436.0,436.0,617.0,1235.0,308.0,308.0,308.0,1235.0,578.0,0.2385,251.3119,63157.6902
Ê,617.0,436.0,436.0,436.0,436.0,308.0,617.0,436.0,617.0,617.0,1235.0,617.0,436.0,436.0,308.0,436.0,308.0,436.0,617.0,436.0,308.0,617.0,617.0,873.0,308.0,436.0,873.0,873.0,308.0,617.0,873.0,1235.0,436.0,436.0,1235.0,617.0,436.0,308.0,436.0,217.0,308.0,873.0,436.0,436.0,1235.0,436.0,617.0,617.0,617.0,873.0,217.0,1235.0,574.0,0.2368,261.2529,68253.0678
Â,217.0,436.0,217.0,217.0,153.0,217.0,153.0,217.0,217.0,153.0,153.0,308.0,217.0,153.0,308.0,217.0,436.0,217.0,217.0,436.0,308.0,217.0,308.0,308.0,217.0,308.0,308.0,217.0,217.0,436.0,217.0,436.0,217.0,308.0,308.0,217.0,217.0,217.0,108.0,153.0,153.0,153.0,217.0,308.0,617.0,436.0,308.0,436.0,308.0,153.0,108.0,617.0,263.0,0.1085,104.4257,10904.7347
K,153.0,108.0,217.0,153.0,217.0,308.0,76.0,153.0,153.0,217.0,153.0,308.0,308.0,308.0,217.0,153.0,108.0,217.0,153.0,308.0,153.0,108.0,153.0,153.0,217.0,153.0,217.0,217.0,153.0,108.0,153.0,308.0,217.0,108.0,217.0,76.0,308.0,153.0,217.0,108.0,308.0,308.0,108.0,308.0,108.0,217.0,108.0,108.0,153.0,153.0,76.0,308.0,187.0,0.0772,73.2279,5362.3282
Ô,108.0,153.0,153.0,76.0,108.0,108.0,108.0,153.0,108.0,108.0,76.0,108.0,53.0,76.0,153.0,153.0,153.0,153.0,153.0,108.0,108.0,108.0,217.0,76.0,153.0,217.0,153.0,108.0,108.0,217.0,308.0,217.0,153.0,108.0,108.0,308.0,217.0,76.0,76.0,76.0,153.0,108.0,217.0,53.0,217.0,76.0,308.0,108.0,76.0,153.0,53.0,308.0,139.0,0.0574,63.3597,4014.449
Ù,76.0,108.0,217.0,153.0,76.0,217.0,153.0,153.0,76.0,53.0,153.0,153.0,76.0,108.0,108.0,108.0,76.0,76.0,108.0,217.0,153.0,308.0,217.0,153.0,53.0,76.0,76.0,108.0,153.0,108.0,217.0,153.0,108.0,108.0,153.0,217.0,76.0,308.0,76.0,76.0,153.0,217.0,76.0,153.0,53.0,153.0,53.0,76.0,76.0,108.0,53.0,308.0,129.0,0.0532,62.6946,3930.6122
Û,153.0,76.0,108.0,108.0,76.0,108.0,76.0,217.0,153.0,153.0,153.0,153.0,108.0,53.0,76.0,108.0,108.0,76.0,217.0,153.0,108.0,108.0,76.0,153.0,76.0,76.0,108.0,217.0,76.0,108.0,108.0,108.0,76.0,108.0,108.0,108.0,153.0,153.0,76.0,108.0,76.0,76.0,53.0,108.0,108.0,76.0,108.0,76.0,76.0,53.0,53.0,217.0,109.0,0.045,40.2204,1617.6837
Î,108.0,108.0,153.0,76.0,108.0,76.0,153.0,108.0,108.0,53.0,53.0,108.0,153.0,217.0,76.0,153.0,53.0,153.0,37.0,76.0,53.0,308.0,108.0,76.0,37.0,108.0,76.0,53.0,53.0,108.0,217.0,217.0,53.0,76.0,153.0,76.0,76.0,108.0,76.0,76.0,76.0,53.0,76.0,76.0,108.0,76.0,108.0,153.0,76.0,108.0,37.0,308.0,102.0,0.0421,53.302,2841.1004
Ç,53.0,76.0,76.0,76.0,76.0,53.0,37.0,76.0,108.0,108.0,37.0,53.0,108.0,76.0,217.0,76.0,53.0,76.0,53.0,26.0,53.0,53.0,53.0,308.0,53.0,108.0,76.0,108.0,153.0,53.0,53.0,76.0,76.0,76.0,108.0,53.0,76.0,108.0,76.0,217.0,153.0,53.0,153.0,53.0,108.0,108.0,76.0,153.0,53.0,108.0,26.0,308.0,89.0,0.0367,51.9159,2695.2608
Ë,76.0,108.0,76.0,76.0,76.0,153.0,37.0,108.0,76.0,53.0,108.0,153.0,53.0,76.0,37.0,76.0,37.0,108.0,53.0,53.0,53.0,53.0,37.0,153.0,76.0,53.0,37.0,37.0,53.0,76.0,108.0,37.0,76.0,76.0,37.0,53.0,37.0,53.0,53.0,37.0,108.0,53.0,37.0,76.0,53.0,76.0,76.0,108.0,53.0,76.0,37.0,153.0,70.0,0.0289,31.0824,966.1159
W,26.0,53.0,76.0,76.0,26.0,53.0,26.0,37.0,37.0,26.0,26.0,37.0,108.0,18.0,37.0,18.0,26.0,26.0,37.0,37.0,26.0,37.0,37.0,26.0,26.0,53.0,37.0,26.0,37.0,53.0,37.0,76.0,12.0,53.0,53.0,26.0,37.0,53.0,37.0,26.0,18.0,37.0,53.0,53.0,37.0,18.0,18.0,18.0,26.0,26.0,12.0,108.0,37.0,0.0153,18.3494,336.7004
Ï,18.0,12.0,18.0,18.0,18.0,26.0,26.0,18.0,18.0,12.0,26.0,12.0,37.0,26.0,12.0,26.0,26.0,8.0,12.0,18.0,37.0,8.0,12.0,18.0,37.0,18.0,12.0,12.0,26.0,12.0,8.0,26.0,26.0,12.0,53.0,26.0,26.0,18.0,12.0,18.0,37.0,26.0,12.0,12.0,26.0,37.0,12.0,18.0,18.0,18.0,8.0,53.0,20.0,0.0083,9.4524,89.3469
Æ,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0008,0.0,0.0
