letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
J,617.0,617.0,1235.0,1235.0,873.0,617.0,1235.0,1747.0,873.0,617.0,873.0,617.0,436.0,1235.0,1235.0,873.0,436.0,873.0,1747.0,873.0,873.0,873.0,873.0,873.0,1747.0,1747.0,617.0,617.0,1235.0,617.0,617.0,1235.0,1235.0,617.0,1235.0,436.0,873.0,436.0,617.0,1747.0,1235.0,1235.0,617.0,617.0,617.0,617.0,873.0,873.0,617.0,873.0,436.0,1747.0,923.0,0.7184,376.5448,141786.0147
G,873.0,617.0,436.0,873.0,617.0,873.0,436.0,1235.0,873.0,873.0,617.0,617.0,873.0,617.0,617.0,3495.0,1747.0,873.0,617.0,873.0,436.0,1235.0,1235.0,873.0,436.0,873.0,873.0,617.0,873.0,1235.0,1235.0,308.0,617.0,308.0,1235.0,308.0,1235.0,873.0,1747.0,873.0,873.0,617.0,436.0,436.0,617.0,2471.0,1235.0,1235.0,308.0,873.0,308.0,3495.0,903.0,0.7028,557.5557,310868.3739
À,873.0,308.0,617.0,873.0,308.0,436.0,617.0,873.0,617.0,436.0,308.0,617.0,873.0,308.0,617.0,617.0,1235.0,1235.0,617.0,1235.0,617.0,873.0,436.0,873.0,1747.0,436.0,617.0,436.0,873.0,873.0,617.0,436.0,617.0,873.0,1235.0,617.0,308.0,873.0,873.0,873.0,617.0,1747.0,436.0,617.0,873.0,308.0,1235.0,436.0,617.0,617.0,308.0,1747.0,724.0,0.5635,337.2256,113721.1118
Z,436.0,436.0,873.0,436.0,873.0,617.0,308.0,436.0,436.0,617.0,308.0,436.0,617.0,436.0,617.0,436.0,436.0,436.0,436.0,308.0,436.0,308.0,308.0,617.0,308.0,617.0,617.0,617.0,436.0,308.0,873.0,436.0,873.0,308.0,436.0,308.0,308.0,873.0,617.0,436.0,617.0,308.0,436.0,617.0,436.0,617.0,308.0,436.0,873.0,436.0,308.0,873.0,501.0,0.3899,176.315,31086.9943
X,308.0,617.0,308.0,217.0,873.0,308.0,436.0,308.0,217.0,308.0,308.0,436.0,873.0,436.0,217.0,217.0,617.0,217.0,617.0,217.0,217.0,217.0,217.0,617.0,308.0,308.0,436.0,436.0,617.0,617.0,217.0,308.0,436.0,436.0,436.0,308.0,308.0,436.0,436.0,436.0,436.0,617.0,436.0,436.0,873.0,436.0,308.0,617.0,873.0,436.0,217.0,873.0,425.0,0.3308,186.0746,34623.7551
È,217.0,308.0,436.0,436.0,617.0,436.0,436.0,153.0,217.0,153.0,308.0,217.0,153.0,436.0,436.0,436.0,153.0,617.0,617.0,436.0,436.0,217.0,308.0,873.0,617.0,617.0,617.0,217.0,308.0,436.0,873.0,436.0,108.0,308.0,308.0,217.0,308.0,436.0,436.0,153.0,308.0,217.0,617.0,217.0,108.0,308.0,308.0,436.0,617.0,617.0,108.0,873.0,384.0,0.2989,186.5218,34790.3673
Y,217.0,436.0,308.0,308.0,217.0,217.0,153.0,217.0,617.0,436.0,153.0,308.0,436.0,308.0,617.0,308.0,308.0,308.0,217.0,217.0,308.0,436.0,873.0,217.0,436.0,436.0,153.0,617.0,308.0,436.0,436.0,153.0,217.0,308.0,217.0,153.0,308.0,436.0,617.0,308.0,217.0,436.0,436.0,436.0,308.0,217.0,436.0,436.0,308.0,217.0,153.0,873.0,342.0,0.2662,149.1774,22253.8873
Ê,153.0,153.0,436.0,153.0,153.0,217.0,153.0,308.0,308.0,153.0,217.0,217.0,108.0,308.0,217.0,308.0,308.0,308.0,436.0,217.0,308.0,153.0,217.0,217.0,308.0,308.0,153.0,217.0,308.0,617.0,153.0,308.0,308.0,308.0,436.0,436.0,108.0,308.0,308.0,217.0,153.0,436.0,153.0,308.0,153.0,153.0,308.0,153.0,217.0,153.0,108.0,617.0,254.0,0.1977,106.5502,11352.9404
Â,108.0,108.0,108.0,153.0,108.0,108.0,108.0,53.0,108.0,53.0,76.0,76.0,76.0,53.0,153.0,53.0,108.0,76.0,108.0,108.0,153.0,153.0,53.0,53.0,53.0,76.0,76.0,76.0,76.0,108.0,217.0,108.0,153.0,153.0,108.0,108.0,76.0,76.0,153.0,76.0,217.0,76.0,76.0,217.0,153.0,76.0,76.0,37.0,108.0,153.0,37.0,217.0,103.0,0.0802,43.9414,1930.8506
Î,108.0,153.0,53.0,53.0,53.0,76.0,76.0,53.0,108.0,53.0,76.0,53.0,53.0,76.0,153.0,153.0,76.0,53.0,108.0,153.0,76.0,53.0,53.0,108.0,76.0,76.0,108.0,76.0,153.0,153.0,76.0,108.0,53.0,153.0,76.0,76.0,76.0,108.0,76.0,76.0,153.0,217.0,37.0,53.0,37.0,153.0,37.0,153.0,76.0,76.0,37.0,217.0,90.0,0.07,41.952,1759.9739
